STV Marburg,Marburg,Stadt,Hessen,N,73544,Thomas Spies,SPD,ordnung@marburg-stadt.de,,,,,,,,06421/201-0,06421/201593,,"""""""""""""""Frauenbergstr. 35""""""",,,50.8090106,8.7704695
OB Rüsselsheim am Main,Rüsselsheim am Main,Stadt,Hessen,N,65627,Patrick Burghardt,CDU/CSU,auslaenderbehoerde@ruesselsheim.de,,,,,,,,06142/832421,06142/832440,,"Ludwig-Dörfler-Allee 4, , 65428 Rüsselsheim am Main",,,49.9948503,8.411719
ZAB Gießen beim RP,Gießen beim,Stadt,Hessen,N,#N/A,#N/A,#N/A,auslaenderbehoerde@lra-oal.bayern.de,,,,,,,,08342/911-0,08342/911555,,"Schwabenstr. 11, , 87616 Marktoberdorf",,,50.5340313,8.6556466
Stadtamt Hansestadt Rostock,Rostock,Stadt,Mecklenburg-Vorpommern,N,205307,Eva-Maria Kröger,Die Linke,auslaenderbehoerde@rostock.de,,,,,,,,0381/381-2251,0381/381-2261,,"Neuer Markt 1 a, , 18055 Rostock",,,54.0886707,12.1400211
LKR Rostock,Rostock,Stadt,Mecklenburg-Vorpommern,N,205307,Eva-Maria Kröger,Die Linke,auslaenderbehoerde@rostock.de,,,,,,,,0381/381-2251,0381/381-2261,,"""""""""""""""Neuer Markt 1 a""""""",,,54.0886707,12.1400211
LKR Vorpommern-Greifswald,Vorpommern-Greifswald,Stadt,Mecklenburg-Vorpommern,N,#N/A,#N/A,#N/A,auslaenderbehoerde@kreis-vg.de,,,,,,,,03834/8760-0,03834/87609000,,"Feldstr. 85a, , 17489 Greifswald",,,53.7245862,13.8981847
LKR Nordwestmecklenburg,Nordwestmecklenburg,Stadt,Mecklenburg-Vorpommern,N,#N/A,#N/A,#N/A,abh@nordwestmecklenburg.de,,,,,,,,03841/30403230,03841/304083298,,"Rostocker Str. 76, , 23970 Wismar",,,53.8002812,11.2879208
LAiV Nostorf (ABH),Nostorf,Stadt,Mecklenburg-Vorpommern,N,#N/A,#N/A,#N/A,ordnungsamt@lkparchim.de,,,,,,,,03871/722-0,03871/722664,,"Putlitzer Str. 25, , 19370 Parchim",,,53.4068386,10.654659
LAiV Schwerin-Stern Buchholz (ABH),Schwerin-Stern Buchholz,Stadt,Mecklenburg-Vorpommern,N,#N/A,#N/A,#N/A,service@bamf.bund.de,,,,,,,,+49 911 943 488-01,+49 911 943 488-99,,"Stern Buchholz 16, , 19061 Schwerin",,,53.5611654,11.4471539
LAiV Schwerin-Stern Buchholz (ZAB f. d. Fachkräfteeinwanderung),Schwerin-Stern Buchholz (ZAB f. d. Fachkräfteeinwanderung,Stadt,Mecklenburg-Vorpommern,N,#N/A,#N/A,#N/A,aie@stadt-duisburg.de,,,,,,,,0203/283-0,,https://www.duisburg.de/vv/oe/Dezernat-VII/33/,"Friedrich-Wilhelm-Str. 12-14, , 47051 Duisburg",,,53.5631831,11.4593535
LKR Vorpommern-Rügen,Vorpommern-Rügen,Stadt,Mecklenburg-Vorpommern,N,#N/A,#N/A,#N/A,fd35@lk-vr.de,,,,,,,,03831/357-1000,03831/357-444001,,"Carl-Heydemann-Ring 67, , 18437 Stralsund",,,54.2305684,12.8070296
LKR Ludwigslust - Parchim,Ludwigslust-Parchim,Stadt,Mecklenburg-Vorpommern,N,#N/A,#N/A,#N/A,ordnungsamt@lkparchim.de,,,,,,,,03871/722-0,03871/722664,,"Putlitzer Str. 25, , 19370 Parchim",,,53.454421,11.4828447
STV Schwerin,Schwerin,Stadt,Mecklenburg-Vorpommern,N,98308,Rico Badenschier,SPD,auslaenderbehorde@schwerin.de,,,,,,,,0385/545-1801,0385/545-1809,,"Am Packhof 2/6, , 19053 Schwerin",,,53.6288297,11.4148038
LKR Mecklenburg Seenplatte Neubrandenburg,Mecklenburg Seenplatte Neubrandenburg,Stadt,Mecklenburg-Vorpommern,N,#N/A,#N/A,#N/A,auslaenderbehoerde@lk-seenplatte.de,,,,,,,,0395/57087-0,0395/570875940,http://www.lk-mecklenburgische-seenplatte.de,"An der Hochstr. 1, , 17036 Neubrandenburg",,,53.5574458,13.2602781
LAB NI Hauptsitz,NI Hauptsitz,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,fd35@lk-vr.de,,,,,,,,03831/357-1000,03831/357-444001,,"Carl-Heydemann-Ring 67, , 18437 Stralsund",,,49.8242562,8.6938214
LAB NI Ausländerrecht,NI Ausländerrecht,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,aufenthaltsrecht@wetteraukreis.de,,,,,,,,06031/83-0,06031/832547,http://www.wetteraukreis.de,"Europaplatz, , 61169 Friedberg (Hessen)",,,,
LAB NI Rückführung,NI Rückführung,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,aufenthaltsrecht@wetteraukreis.de,,,,,,,,06031/83-0,06031/832547,http://www.wetteraukreis.de,"Europaplatz, , 61169 Friedberg (Hessen)",,,,
STV Hameln,Hamelin,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,abh-asyl@landkreishildesheim.de,,,,,,,,05121/309-0,05121/95-3632,,"Marie-Wagenknecht-Str. 3, , 31134 Hildesheim",,,52.1039941,9.3561569
LHH Hannover,Hannover,Stadt,Niedersachsen,N,522131,Belit Onay,Grüne,auslaenderbehoerde@hannover-stadt.de,,,,,,,,0511/168-0,0511/16841190,http://www.hannover-abh.de,"Am Schützenplatz 1, , 30169 Hannover",,,52.3744779,9.7385532
KRV Diepholz,Diepholz,Stadt,Niedersachsen,N,17648,#N/A,#N/A,abh@diepholz.de,,,,,,,,05441/976-0,05441/9764932,,"Niedersachsenstr. 1, , 49356 Diepholz",,,52.6113677,8.372661
KRV Hameln-Pyrmont,Hameln-Pyrmont,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,zuwanderungundwohngeld@hameln.de,,,,,,,,05151/202-0,05151/2021123,,"Rathausplatz 1, , 31785 Hameln",,,52.0895789,9.3875409
Ausländerbehörde Region Hannover,Hanover Region,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,auslaenderbehoerde@hannover-stadt.de,,,,,,,,0511/168-0,0511/16841190,http://www.hannover-abh.de,"Am Schützenplatz 1, , 30169 Hannover",,,52.3744779,9.7385532
KRV Nienburg/Weser,"""""""""""""""""""""""""""""""Nienburg""""""""""""""",""""""""""""""" Lower Saxony""""""""""""""""""""""""""""""",Stadt,Niedersachsen,N,#N/A,#N/A,auslaenderbehoerde@kreis-slk.de,,,,,,,,03471/684-0,03471/684-2831,,"Friedensallee 25, , 06406 Bernburg (Saale)",,
KRV Schaumburg,Schaumburg,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,aufenthaltsrecht@schaumburg.de,,,,,,,,05721/703-0,05721/7031699,,"Jahnstr. 20, , 31655 Stadthagen",,,52.2013668,9.1946912
STV Göttingen,Göttingen,Stadt,Niedersachsen,N,127259,Petra Broistedt,SPD,auslaenderstelle@goettingen.de,,,,,,,,0551/400-0,0551/4002872,,"Hiroshimaplatz 1-4, , 37083 Göttingen",,,51.5328328,9.9351811
STV Hildesheim,Hildesheim,Stadt,Niedersachsen,N,98510,Ingo Meyer,Parteilos,auslaenderstelle@stadt-hildesheim.de,,,,,,,,05121/301-2733,05121/3012804,,"Markt 13 A, , 31134 Hildesheim",,,52.1527188,9.9518083
KRV Göttingen,Göttingen,Stadt,Niedersachsen,N,127259,Petra Broistedt,SPD,auslaenderstelle@goettingen.de,,,,,,,,0551/400-0,0551/4002872,,"Hiroshimaplatz 1-4, , 37083 Göttingen",,,51.5328328,9.9351811
KRV Hildesheim,Hildesheim,Stadt,Niedersachsen,N,98510,Ingo Meyer,Parteilos,auslaenderstelle@stadt-hildesheim.de,,,,,,,,05121/301-2733,05121/3012804,,"Markt 13 A, , 31134 Hildesheim",,,52.1527188,9.9518083
KRV Holzminden,Holzminden,Stadt,Niedersachsen,N,18921,#N/A,#N/A,kreishaus@landkreis-holzminden.de,,,,,,,,05531/707-0,05531/707196,,"Bürgermeister-Schrader-Str. 24, , 37603 Holzminden",,,51.8989989,9.5741099
LKR Northeim,Northeim,Stadt,Niedersachsen,N,27326,#N/A,#N/A,skasten@landkreis-northeim.de,,,,,,,,05551/708-0,05551/708194,http://www.landkreis-northeim.de,"Medenheimer Str. 6/8, , 37154 Northeim",,,51.7056794,10.0004239
KRV Peine,Peine,Stadt,Niedersachsen,N,50987,#N/A,#N/A,auslaenderbehoerde@landkreis-peine.de,,,,,,,,05171/401-1016,05171/4017703,http://www.landkreis-peine.de,"Burgstr. 1, , 31224 Peine",,,52.3208714,10.2349337
STV Celle,Celle,Stadt,Niedersachsen,N,66834,Jörg Nigge,CDU/CSU,auslaenderstelle@celle.de,,,,,,,,05141/12-0,05141/12424,http://www.celle.de,"Am Französischen Garten 1, , 29221 Celle",,,52.624056,10.081052
Hansestadt Lüneburg,Lüneburg,Stadt,Niedersachsen,N,74785,Claudia Kalisch,Grüne,b332@stadt.lueneburg.de,,,,,,,,04131/309-0,04131/3093258,http://www.lueneburg.de,"Bardowicker Str. 23, , 21335 Lüneburg",,,53.248706,10.407855
STV Wolfsburg,Wolfsburg,Stadt,Niedersachsen,N,129560,Dennis Weilmann,CDU/CSU,auslaenderstelle@stadt.wolfsburg.de,,,,,,,,05361/28-0,05361/282101,http://www.wolfsburg.de,"Porschestr. 49, , 38440 Wolfsburg",,,52.4205588,10.7861682
KRV Celle,Celle,Stadt,Niedersachsen,N,66834,Jörg Nigge,CDU/CSU,auslaenderstelle@celle.de,,,,,,,,05141/12-0,05141/12424,http://www.celle.de,"Am Französischen Garten 1, , 29221 Celle",,,52.624056,10.081052
KRV Gifhorn,Gifhorn,Stadt,Niedersachsen,N,42726,#N/A,#N/A,auslaenderstelle@gifhorn.de,,,,,,,,05371/82-0,05371/82309,,"Schloßplatz 1, , 38518 Gifhorn",,,52.4882194,10.545304
KRV Harburg,Harburg,Stadt,Niedersachsen,N,5598,#N/A,#N/A,auslaenderamt@lra-donau-ries.de,,,,,,,,0906/74-0,0906/74293,,"Pflegstr. 2, , 86609 Donauwörth",,,53.4562216,9.9872112
KRV Lüchow-Dannenberg,Lüchow-Dannenberg,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,auslaenderbehoerde@kreis-rz.de,,,,,,,,04541/888-0,04541/888311,,"Barlachstr. 2, , 23909 Ratzeburg",,,53.0244717,11.0348965
KRV Uelzen,Uelzen,Stadt,Niedersachsen,N,32821,#N/A,#N/A,info@landkreis-uelzen.de,,,,,,,,0581/82-0,0581/82-442,,"Veerßer Str. 53, , 29525 Uelzen",,,52.9649759,10.5605453
STV Cuxhaven,Cuxhaven,Stadt,Niedersachsen,N,49697,Uwe Santjer,SPD,auslaenderbehoerde@cuxhaven.de,,,,,,,,04721/700-0,04721/700903,,"Rathausplatz 1, , 27472 Cuxhaven",,,53.86878,8.698286
KRV Osterholz,Osterholz,Stadt,Niedersachsen,N,29710,#N/A,#N/A,info@ostalbkreis.de,,,,,,,,07361/503-0,07361/503477,http://www.ostalbkreis.de,"Stuttgarter Str. 41, , 73430 Aalen",,,53.055514,8.9507122
KRV Rotenburg,Rotenburg,Stadt,Niedersachsen,N,23117,#N/A,#N/A,auslaenderamt@lk-row.de,,,,,,,,04261/983-0,04261/9832349,,"Hopfengarten 2, , 27356 Rotenburg (Wümme)",,,47.7360641,6.9678379
KRV Stade,Stade,Stadt,Niedersachsen,N,48633,#N/A,#N/A,ordnungsamt@landkreis-stade.de,,,,,,,,04141/12-0,04141/12247,,"Am Sande 2, , 21682 Stade",,,53.599794,9.475438
KRV Verden,Verden,Stadt,Niedersachsen,N,27121,#N/A,#N/A,abh@landkreis-verden.de,,,,,,,,04231/15-0,04231/15603,,"Lindhooper Str. 67, , 27283 Verden (Aller)",,,52.9219073,9.2286737
STV Osnabrück,Osnabrück,Stadt,Niedersachsen,N,166057,Katharina Pötter,CDU/CSU,auslaenderbehoerde@osnabrueck.de,,,,,,,,0541/323-0,0541/3234189,,"Natruper-Tor-Wall 2, , 49076 Osnabrück",,,52.2719595,8.047635
KRV Grafschaft Bentheim,Grafschaft Bentheim,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,joerg.schubert@aw-online.de,,,,,,,,02641/975-0,02641/975388,http://www.kreis.aw-online.de,"Wilhelmstr. 24-30, , 53474 Bad Neuenahr-Ahrweiler",,,52.4647463,7.0102561
STV Lingen,Lingen,Stadt,Niedersachsen,N,56498,Dieter Krone,Parteilos,auslaenderbehoerde@lingen.de,,,,,,,,0591/9144-0,0591/9144375,http://www.lingen.de,"Elisabethstr. 14/16, , 49808 Lingen (Ems)",,,52.5224659,7.316584
KRV Osnabrück,Osnabrück,Stadt,Niedersachsen,N,166057,Katharina Pötter,CDU/CSU,auslaenderbehoerde@osnabrueck.de,,,,,,,,0541/323-0,0541/3234189,,"Natruper-Tor-Wall 2, , 49076 Osnabrück",,,52.2719595,8.047635
STV Emden,Emden,Stadt,Niedersachsen,N,49202,Tim Kruithoff,Parteilos,buenting@emden.de,,,,,,,,04921/87-0,04921/871200,,"Frickensteinplatz 2, , 26721 Emden",,,53.3670541,7.2058304
KRV Aurich,Aurich,Stadt,Niedersachsen,N,42612,#N/A,#N/A,auslaenderbehoerde@landkreis-aurich.de,,,,,,,,04941/16-3215,04941/163298,,"Fischteichweg 7/13, , 26603 Aurich",,,53.4695604,7.4823808
KRV Leer,Leer,Stadt,Niedersachsen,N,34025,#N/A,#N/A,abh@lkleer.de,,,,,,,,0491/926-0,0491/9261602,http://www.leer.de,"Bergmannstr. 37, , 26789 Leer (Ostfriesland)",,,52.1144117,7.294777
KRV Wittmund,Wittmund,Stadt,Niedersachsen,N,20037,#N/A,#N/A,landkreis@lk.wittmund.de,,,,,,,,04462/860-1,04462/86-1604,,"Am Markt 9, , 26409 Wittmund",,,53.5792685,7.7815477
STV Braunschweig,Braunschweig,Stadt,Niedersachsen,N,252962,Thorsten Kornblum,SPD,auslaenderbehoerde@braunschweig.de,,,,,,,,0531/470-1,0531/4706008,,"Friedrich-Seele-Str. 7, , 38122 Braunschweig",,,52.2646577,10.5236066
STV Salzgitter,Salzgitter,Stadt,Niedersachsen,N,104970,Frank Klingebiel,CDU/CSU,auslaenderstelle@stadt.salzgitter.de,,,,,,,,05341/839-0,05341/8394932,,"Joachim-Campe-Str. 6/8, , 38226 Salzgitter",,,52.1503721,10.3593147
KRV Goslar,Goslar,Stadt,Niedersachsen,N,47419,Urte Schwerdtner,SPD,auslaenderbehoerde@landkreis-goslar.de,,,,,,,,05321/76-0,05321/76339,,"Klubgartenstr. 11, , 38640 Goslar",,,51.9059936,10.4266284
KRV Helmstedt,Helmstedt,Stadt,Niedersachsen,N,25099,#N/A,#N/A,abh@landkreis-helmstedt.de,,,,,,,,05351/121-0,05351/1211608,http://www.helmstedt.de,"Südertor 6, , 38350 Helmstedt",,,52.2277037,11.0104702
KRV Wolfenbüttel,Wolfenbüttel,Stadt,Niedersachsen,N,52604,#N/A,#N/A,info@lkwf.de,,,,,,,,05331/84-0,05331/84366,,"Bahnhofstr. 11, , 38300 Wolfenbüttel",,,52.1625283,10.5348215
STV Delmenhorst,Delmenhorst,Stadt,Niedersachsen,N,81406,Petra Gerlach,CDU/CSU,andrea.diers@delmenhorst.de,,,,,,,,04221/99-0,04221/991211,,"Lange Str. 1a, , 27749 Delmenhorst",,,53.048095,8.6286066
STV Oldenburg,Oldenburg,Stadt,Niedersachsen,N,176614,Jürgen Krogmann,SPD,auslaenderbuero@stadt-oldenburg.de,,,,,,,,0441/235-0,0441/2353181,,"Pferdemarkt 14, , 26121 Oldenburg",,,53.1389753,8.2146017
STV Wilhelmshaven,Wilhelmshaven,Stadt,Niedersachsen,N,75745,Carsten Feist,Parteilos,ralf.janssen@stadt.wilhelmshaven.de,,,,,,,,04421/16-3240,04421/16413240,,"Rathausplatz 10, , 26382 Wilhelmshaven",,,53.5278793,8.106301
KRV Ammerland,Ammerland,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,info@lra-toelz.de,,,,,,,,08041/505-0,08041/505374,,"Prof.-Max-Lange-Platz 1, , 83646 Bad Tölz",,,47.9023747,11.3372191
KRV Cloppenburg,Cloppenburg,Stadt,Niedersachsen,N,36565,#N/A,#N/A,abh@lkclp.de,,,,,,,,04471/15-0,04471/85697,,"Eschstr. 29, , 49661 Cloppenburg",,,52.8461339,8.0438783
KRV Friesland,Friesland,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,buenting@emden.de,,,,,,,,04921/87-0,04921/871200,,"Frickensteinplatz 2, , 26721 Emden",,,53.467993,8.0221914
LKR Oldenburg,Oldenburg,Stadt,Niedersachsen,N,176614,Jürgen Krogmann,SPD,auslaenderbuero@stadt-oldenburg.de,,,,,,,,0441/235-0,0441/2353181,,"Pferdemarkt 14, , 26121 Oldenburg",,,53.1389753,8.2146017
LKR Vechta,Vechta,Stadt,Niedersachsen,N,33728,#N/A,#N/A,info@landkreis-vechta.de,,,,,,,,04441/8980,04441/8981037,http://www.landkreis-vechta.de,"Ravensberger Str. 20, , 49377 Vechta",,,52.7310691,8.2873162
LK Wesermarsch,Wesermarsch,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,jens.wieking@lkbra.de,,,,,,,,04401/927-210,04401/927429,,"Poggenburger Str. 15, , 26919 Brake (Unterweser)",,,53.3367145,8.4316607
ABH Landkreis Cuxhaven,Cuxhaven,Stadt,Niedersachsen,N,49697,Uwe Santjer,SPD,auslaenderbehoerde@cuxhaven.de,,,,,,,,04721/700-0,04721/700903,,"Rathausplatz 1, , 27472 Cuxhaven",,,53.86878,8.698286
KRV Emsland,Emsland,Stadt,Niedersachsen,N,#N/A,#N/A,#N/A,auslaenderbehoerde@ammerland.de,,,,,,,,04488/56-0,04488/562179,,"Ammerlandallee 12, , 26655 Westerstede",,,52.7590373,7.4564975
Bezirksregierung Arnsberg,Arnsberg,Stadt,Nordrhein-Westfalen,N,74879,#N/A,#N/A,auslaenderamt@arnsberg.de,,,,,,,,02932/201-0,02932/2011421,http://www.arnsberg.de,"Rathausplatz 1, , 59759 Arnsberg",,,51.4002384,8.0605908
ABH Stadt Elsdorf,Stadt Elsdorf,Stadt,Nordrhein-Westfalen,N,#N/A,#N/A,#N/A,auslaenderbehoerde@marburg-biedenkopf.de,,,,,,,,06421/405-0,06421/4051563,http://www.marburg-biedenkopf.de,"Im Lichtenholz 60, , 35043 Marburg",,,50.926393,6.5870041
STV Dormagen,Dormagen,Stadt,Nordrhein-Westfalen,N,63799,#N/A,#N/A,auslaenderamt@stadt-dormagen.de,,,,,,,,02133/257512,02133-/257523,,"Paul-Wierich-Platz 2, , 41539 Dormagen",,,51.0934389,6.8416158
STV Wesel,Wesel,Stadt,Nordrhein-Westfalen,N,60785,#N/A,#N/A,team74@wesel.de,,,,,,,,0281/203-0,0281/20349740,,"Klever-Tor-Platz 1, , 46483 Wesel",,,51.6576909,6.617087
ZAB und EAE Bielefeld,und EAE Bielefeld,Stadt,Nordrhein-Westfalen,N,#N/A,#N/A,#N/A,auslaenderbehoerde@bielefeld.de,,,,,,,,0521/51-0,0521/513455,,"Niederwall 23, , 33602 Bielefeld",,,52.0358071,8.5222464
STV Kerpen,Kerpen,Stadt,Nordrhein-Westfalen,N,66585,#N/A,#N/A,auslaenderamt@stadt-kerpen.de,,,,,,,,02237/58-0,02237/58102,,"Jahnplatz 1, , 50171 Kerpen",,,50.3097609,6.7293316
STV Bergheim,Bergheim,Stadt,Nordrhein-Westfalen,N,61611,#N/A,#N/A,auslaenderamt@bergheim.de,,,,,,,,02271/89-0,02271/89239,http://www.bergheim.de,"Bethlehemer Str. 9/11, , 50126 Bergheim",,,49.4387008,5.8811868
StädteRegion Aachen,Aachen,Stadt,Nordrhein-Westfalen,N,262670,Michael Ziemons,CDU/CSU,auslaenderamt@staedteregion-aachen.de,,,,,,,,0241/5198-5600,0241/51983306,,"Hackländer Str. 1, , 52064 Aachen",,,50.776351,6.083862
KRV Düren,Düren,Stadt,Nordrhein-Westfalen,N,94568,#N/A,#N/A,mail@kreis-dueren.de,,,,,,,,02421/22-0,02421/22180320,http://www.kreis-dueren.de,"Bismarckstr. 16, , 52351 Düren",,,50.8031684,6.4820806
STV Troisdorf,Troisdorf,Stadt,Nordrhein-Westfalen,N,75901,#N/A,#N/A,rathaus@troisdorf.de,,,,,,,,02241/900-0,02241/900800,,"Kölner Str. 176, , 53840 Troisdorf",,,50.8153071,7.1593271
KRV Heinsberg,Heinsberg,Stadt,Nordrhein-Westfalen,N,43163,#N/A,#N/A,auslaenderangelegenheiten@kreis-heinsberg.de,,,,,,,,02452/13-0,02452/133295,http://www.kreis-heinsberg.de,"Valkenburger Str. 45, , 52525 Heinsberg",,,51.0654268,6.0984461
STV Bochum,Bochum,Stadt,Nordrhein-Westfalen,N,358676,Jörg Lukat,SPD,amt33@bochum.de,,,,,,,,0234/910-0,0234/9101593,,"Willy-Brandt-Platz 2/4, , 44787 Bochum",,,51.4818111,7.2196635
STV Castrop-Rauxel,Castrop-Rauxel,Stadt,Nordrhein-Westfalen,N,73282,#N/A,#N/A,alw@castrop-rauxel.de,,,,,,,,02305/106-2362,02305/1062388,,"Europaplatz 1, , 44575 Castrop-Rauxel",,,51.5646195,7.3106175
STV Dortmund,Dortmund,Stadt,Nordrhein-Westfalen,N,603462,Alexander Kalouti,CDU/CSU,auslaenderteam1@stadtdo.de,,,,,,,,0231/50-10789,0231/5010032,,"Olpe 1, , 44135 Dortmund",,,51.5142273,7.4652789
STV Hagen,Hagen,Stadt,Nordrhein-Westfalen,N,190384,Dennis Rehbein,CDU/CSU,ordnungsamt@stadt-hagen.de,,,,,,,,02331/207-0,02331/2072075,,"Böhmerstr. 1, , 58095 Hagen",,,51.3582945,7.473296
Stadt Hamm Ausländer- und Flüchtlingsamt,Hamm Ausländer- und Flüchtlingsamt,Stadt,Nordrhein-Westfalen,N,#N/A,#N/A,#N/A,abh@kreis-wesel.de,,,,,,,,0281/207-0,0281/207674727,,"Reeser Landstr. 31, , 46483 Wesel",,,53.5690682,9.9776762
STV Herne,Herne,Stadt,Nordrhein-Westfalen,N,155851,Frank Dudda,SPD,auslaenderamt@herne.de,,,,,,,,02323/16-0,02323/164569,https://www.herne.de/Rathaus/Buergerservice/Buergerdienste/Auslaenderbehoerde/,"Shamrockring 1 Haus 4, , 44623 Herne",,,51.5380394,7.219985
STV Iserlohn,Iserlohn,Stadt,Nordrhein-Westfalen,N,91811,#N/A,#N/A,integration-aufenthaltsrecht@iserlohn.de,,,,,,,,02371/217-0,02371/2172993,http://www.iserlohn.de,"Werner-Jacobi-Platz 12, , 58636 Iserlohn",,,51.3746778,7.6999713
STV Lünen,Lünen,Stadt,Nordrhein-Westfalen,N,86163,#N/A,#N/A,auslaenderwesen@luenen.de,,,,,,,,02306/104-1391,02306/104-1327,,"Willy-Brandt-Platz 1, , 44532 Lünen",,,51.6142482,7.5228088
STV Witten,Witten,Stadt,Nordrhein-Westfalen,N,91808,Torsten Zugehör,Parteilos,auslaenderbehoerde@stadt-witten.de,,,,,,,,02302/581-0,02302/5813299,http://www.witten.de,"Marktstr. 16, , 58452 Witten",,,51.4370171,7.335124
KRV Olpe,Olpe,Stadt,Nordrhein-Westfalen,N,24695,#N/A,#N/A,auslaenderbehoerde@kreis-olpe.de,,,,,,,,02761/81-0,02761/81399,,"Danziger Str. 2, , 57462 Olpe",,,51.029482,7.8435278
KRV Siegen-Wittgenstein,Siegen-Wittgenstein,Stadt,Nordrhein-Westfalen,N,#N/A,#N/A,#N/A,abh@siegen.de,,,,,,,,0271/404-0,0271/4041225,,"Markt 2, , 57072 Siegen",,,50.9175961,8.137686
KRV Soest,Soest,Stadt,Nordrhein-Westfalen,N,47776,#N/A,#N/A,aufenthalt@kreis-soest.de,,,,,,,,02921/30-0,02921/302121,,"Hoher Weg 1/3, , 59494 Soest",,,51.5725501,8.1061259
KRV Unna,Unna,Stadt,Nordrhein-Westfalen,N,58333,#N/A,#N/A,fb32@kreis-unna.de,,,,,,,,02303/27-0,02303/272199,http://www.kreis-unna.de,"Friedrich-Ebert-Str. 17, , 59425 Unna",,,51.5348835,7.689014
ZAB Kreis Unna,Unna,Stadt,Nordrhein-Westfalen,N,58333,#N/A,#N/A,fb32@kreis-unna.de,,,,,,,,02303/27-0,02303/272199,http://www.kreis-unna.de,"Friedrich-Ebert-Str. 17, , 59425 Unna",,,51.5348835,7.689014
STV Bielefeld,Bielefeld,Stadt,Nordrhein-Westfalen,N,331605,Christiana Bauer,CDU/CSU,auslaenderbehoerde@bielefeld.de,,,,,,,,0521/51-0,0521/513455,,"Niederwall 23, , 33602 Bielefeld",,,52.0191005,8.531007
STV Herford,Herford,Stadt,Nordrhein-Westfalen,N,67503,#N/A,#N/A,auslaenderbuero@herford.de,,,,,,,,05221/189-0,05221/189297,,"Rathausplatz 1, , 32052 Herford",,,52.1152245,8.6711118
KRV Lippe,Lippe,Stadt,Nordrhein-Westfalen,N,#N/A,#N/A,#N/A,f.lindner@siegen-wittgenstein.de,,,,,,,,0271/333-0,0271/3331280,,"Koblenzer Str. 73, , 57072 Siegen",,,51.6711439,7.7165069
KRV Herford,Herford,Stadt,Nordrhein-Westfalen,N,67503,#N/A,#N/A,auslaenderbuero@herford.de,,,,,,,,05221/189-0,05221/189297,,"Rathausplatz 1, , 32052 Herford",,,52.1152245,8.6711118
KRV Höxter,Höxter,Stadt,Nordrhein-Westfalen,N,28166,#N/A,#N/A,auslaenderbehoerde@kreis-hoexter.de,,,,,,,,05271/9651201,05271/9651999,,"Moltkestr. 12, , 37671 Höxter",,,51.7938902,9.348855
KRV Minden-Lübbecke,Minden-Lübbecke,Stadt,Nordrhein-Westfalen,N,#N/A,#N/A,#N/A,abh@minden.de,,,,,,,,0571/89-700,0571/89710,,"Großer Domhof 2, , 32423 Minden",,,52.3214469,8.711927
KRV Paderborn,Paderborn,Stadt,Nordrhein-Westfalen,N,156378,#N/A,#N/A,auslaenderabteilung@paderborn.de,,,,,,,,05251/88-0,05251/88-2132,http://www.paderborn.de,"Am Abdinghof 11, , 33098 Paderborn",,,51.7177044,8.752653
KRV Gütersloh,Gütersloh,Stadt,Nordrhein-Westfalen,N,100479,#N/A,#N/A,abh@guetersloh.de,,,,,,,,05241/82-1,05241/822148,http://www.guetersloh.de,"Berliner Str. 70, , 33330 Gütersloh",,
STV Düsseldorf,Düsseldorf,Stadt,Nordrhein-Westfalen,N,618685,Stephan Keller,CDU/CSU,abh-backoffice@duesseldorf.de,,,,,,,,0211 - 8921020,0211 - 8929036,,"Erkrather Str. 377 - 389, , 40231 Düsseldorf",,,51.2254018,6.7763137
STV Duisburg,Duisburg,Stadt,Nordrhein-Westfalen,N,502270,Sören Link,SPD,aie@stadt-duisburg.de,,,,,,,,0203/283-0,,https://www.duisburg.de/vv/oe/Dezernat-VII/33/,"Friedrich-Wilhelm-Str. 12-14, , 47051 Duisburg",,,51.434999,6.759562
ABH Stadt Essen,Stadt Essen,Stadt,Nordrhein-Westfalen,N,#N/A,#N/A,#N/A,auslaenderbehoerde@einwohneramt.essen.de,,,,,,,,0201/88-0,0201/8833303,,"Schederhofstr. 45, , 45145 Essen",,,51.4641041,7.005847
ZAB Essen,Essen,Stadt,Nordrhein-Westfalen,N,574682,Thomas Kufen,CDU/CSU,auslaenderbehoerde@einwohneramt.essen.de,,,,,,,,0201/88-0,0201/8833303,,"Schederhofstr. 45, , 45145 Essen",,,51.4582235,7.0158171
STV Krefeld,Krefeld,Stadt,Nordrhein-Westfalen,N,231406,Frank Meyer,SPD,auslaenderamt@krefeld.de,,,,,,,,02151/86-0,02151/862326,,"Am Hauptbahnhof 5, , 47798 Krefeld",,,51.3331205,6.5623343
